order_id,order_date,brand,model_name,category,gender,size,color,base_price_usd,discount_percent,final_price_usd,units_sold,revenue_usd,payment_method,sales_channel,country,customer_income_level,customer_rating,price_category,discount_applied_status
ORD122439,25-09-2024,ASICS,Model-755,Lifestyle,Unisex,10,Red,193,5,183.35,3,550.05,Wallet,Retail Store,India,Medium,3.8,High,1
ORD122440,19-01-2018,ASICS,Model-691,Training,Unisex,10,Red,150,15,127.5,4,510.0,Cash,Retail Store,Germany,Low,4.1,Mid,1
ORD122441,17-07-2026,Adidas,Model-807,Running,Unisex,10,Blue,141,10,126.9,1,126.9,Bank Transfer,Retail Store,USA,High,3.1,Mid,1
ORD122442,29-10-2026,New Balance,Model-888,Running,Men,8,Grey,149,15,126.65,3,379.95,Cash,Online,Pakistan,Medium,4.2,Mid,1
ORD122443,05-11-2018,Puma,Model-868,Basketball,Unisex,8,Black,96,0,96.0,1,96.0,Card,Retail Store,Pakistan,Low,3.6,Mid,0
ORD122444,04-12-2023,Reebok,Model-156,Training,Women,11,Black,196,30,137.2,3,411.6,Wallet,Retail Store,UAE,Medium,4.0,Mid,1
ORD122445,29-01-2021,ASICS,Model-439,Running,Unisex,8,Blue,150,30,105.0,3,315.0,Bank Transfer,Retail Store,UK,Medium,3.3,Mid,1
ORD122446,26-08-2026,Nike,Model-717,Running,Women,7,Red,202,0,202.0,2,404.0,Wallet,Online,UK,Medium,4.3,High,0
ORD122447,29-05-2024,Puma,Model-606,Training,Men,9,Grey,100,15,85.0,2,170.0,Cash,Retail Store,Germany,Low,3.8,Mid,1
ORD122448,19-05-2021,New Balance,Model-246,Basketball,Unisex,8,Blue,197,5,187.15,3,561.45,Card,Online,USA,Medium,3.9,High,1
ORD122449,01-10-2024,Puma,Model-747,Basketball,Women,11,Blue,102,0,102.0,3,306.0,Wallet,Retail Store,Pakistan,High,4.0,Mid,0
ORD122450,23-05-2018,Puma,Model-574,Training,Men,6,Black,87,15,73.95,3,221.85,Card,Online,UK,Low,3.4,Low,1
ORD122451,24-08-2024,ASICS,Model-101,Lifestyle,Men,7,Blue,167,20,133.6,4,534.4,Cash,Retail Store,UK,Low,3.4,Mid,1
ORD122452,25-10-2025,New Balance,Model-266,Gym,Unisex,7,Red,101,15,85.85,4,343.4,Cash,Online,UK,High,3.1,Mid,1
ORD122453,07-11-2021,New Balance,Model-517,Training,Women,8,Black,181,20,144.8,4,579.2,Cash,Retail Store,UK,Low,3.3,Mid,1
ORD122454,04-01-2018,Reebok,Model-109,Lifestyle,Unisex,10,Red,147,10,132.3,3,396.9,Bank Transfer,Online,Pakistan,Medium,4.6,Mid,1
ORD122455,18-09-2026,Puma,Model-882,Basketball,Unisex,11,White,96,10,86.4,1,86.4,Cash,Retail Store,Pakistan,High,3.9,Mid,1
ORD122456,15-08-2025,Nike,Model-768,Training,Unisex,9,Blue,126,15,107.1,1,107.1,Wallet,Retail Store,Pakistan,High,3.2,Mid,1
ORD122457,30-03-2023,Nike,Model-735,Basketball,Unisex,8,White,141,5,133.95,4,535.8,Bank Transfer,Retail Store,USA,Medium,3.4,Mid,1
ORD122458,28-01-2018,ASICS,Model-259,Basketball,Unisex,6,Blue,164,5,155.8,1,155.8,Card,Retail Store,UK,High,4.6,High,1
ORD122459,06-03-2023,Reebok,Model-537,Lifestyle,Women,6,Grey,158,20,126.4,4,505.6,Bank Transfer,Retail Store,Germany,High,3.3,Mid,1
ORD122460,26-12-2021,Puma,Model-262,Basketball,Women,7,Grey,153,0,153.0,4,612.0,Wallet,Retail Store,UK,Medium,3.1,High,0
ORD122461,04-11-2022,New Balance,Model-404,Training,Women,9,Grey,188,0,188.0,2,376.0,Card,Retail Store,Pakistan,Medium,3.4,High,0
ORD122462,13-11-2025,Adidas,Model-432,Lifestyle,Unisex,10,Black,147,20,117.6,4,470.4,Wallet,Online,Pakistan,Medium,3.3,Mid,1
ORD122463,18-04-2024,New Balance,Model-370,Lifestyle,Men,6,White,140,15,119.0,3,357.0,Bank Transfer,Online,USA,High,4.4,Mid,1
ORD122464,24-02-2024,New Balance,Model-331,Gym,Unisex,7,Grey,208,30,145.6,2,291.2,Card,Retail Store,UAE,Medium,3.9,Mid,1
ORD122465,10-01-2020,Adidas,Model-523,Running,Women,9,Black,91,30,63.7,4,254.8,Card,Retail Store,Germany,Medium,4.0,Low,1
ORD122466,12-01-2019,New Balance,Model-572,Gym,Men,11,Black,74,20,59.2,1,59.2,Cash,Retail Store,USA,Low,4.6,Low,1
ORD122467,30-08-2022,Reebok,Model-638,Basketball,Unisex,8,White,188,5,178.6,4,714.4,Bank Transfer,Retail Store,Germany,Low,4.7,High,1
ORD122468,23-12-2020,Puma,Model-458,Running,Women,11,White,147,0,147.0,2,294.0,Wallet,Online,Germany,Low,3.4,Mid,0
ORD122469,15-05-2024,New Balance,Model-555,Gym,Unisex,7,White,118,5,112.1,4,448.4,Wallet,Online,UAE,Low,4.0,Mid,1
ORD122470,09-08-2019,Reebok,Model-180,Running,Women,7,Grey,118,5,112.1,1,112.1,Cash,Online,UAE,Medium,3.2,Mid,1
ORD122471,03-08-2023,Reebok,Model-355,Running,Unisex,9,White,216,30,151.2,2,302.4,Cash,Online,India,Low,4.8,High,1
ORD122472,26-10-2026,New Balance,Model-618,Gym,Men,11,Black,108,30,75.6,2,151.2,Card,Retail Store,USA,Medium,4.3,Mid,1
ORD122473,02-02-2021,New Balance,Model-121,Training,Men,6,Red,157,0,157.0,2,314.0,Wallet,Retail Store,Pakistan,High,3.0,High,0
ORD122474,26-09-2025,Nike,Model-555,Training,Unisex,9,Black,91,30,63.7,2,127.4,Card,Online,Pakistan,High,3.5,Low,1
ORD122475,02-03-2019,Puma,Model-432,Training,Women,10,Grey,188,10,169.2,4,676.8,Card,Online,USA,Medium,3.2,High,1
ORD122476,15-12-2019,ASICS,Model-524,Training,Women,7,Blue,174,5,165.3,1,165.3,Card,Retail Store,UK,Medium,4.3,High,1
ORD122477,23-05-2023,Puma,Model-238,Running,Men,6,Red,119,10,107.1,1,107.1,Bank Transfer,Online,USA,Medium,4.9,Mid,1
ORD122478,01-09-2022,New Balance,Model-677,Gym,Unisex,10,Grey,178,20,142.4,1,142.4,Cash,Online,Pakistan,Medium,3.3,Mid,1
ORD122479,29-11-2020,Nike,Model-498,Lifestyle,Men,10,White,153,10,137.7,3,413.1,Bank Transfer,Online,UK,High,3.5,Mid,1
ORD122480,17-08-2026,New Balance,Model-677,Basketball,Men,7,White,135,20,108.0,1,108.0,Wallet,Online,UK,Low,4.5,Mid,1
ORD122481,02-06-2022,Puma,Model-411,Basketball,Unisex,10,Black,71,20,56.8,3,170.4,Wallet,Online,Pakistan,Medium,4.0,Low,1
ORD122482,28-07-2019,Puma,Model-486,Gym,Men,7,White,130,10,117.0,3,351.0,Card,Retail Store,Pakistan,High,3.3,Mid,1
ORD122483,31-07-2019,Puma,Model-930,Gym,Men,10,Red,206,10,185.4,3,556.2,Cash,Online,Pakistan,Medium,3.7,High,1
ORD122484,07-07-2018,Reebok,Model-912,Training,Women,9,Black,162,10,145.8,4,583.2,Card,Retail Store,Pakistan,High,4.8,Mid,1
ORD122485,11-05-2022,New Balance,Model-611,Lifestyle,Women,6,Black,162,15,137.7,4,550.8,Bank Transfer,Retail Store,UAE,Low,3.9,Mid,1
ORD122486,28-03-2020,New Balance,Model-328,Basketball,Women,9,Red,204,10,183.6,2,367.2,Wallet,Retail Store,Germany,Medium,3.6,High,1
ORD122487,30-01-2026,Adidas,Model-852,Lifestyle,Men,6,White,123,0,123.0,2,246.0,Cash,Online,USA,Low,3.8,Mid,0
ORD122488,26-08-2026,Reebok,Model-524,Lifestyle,Men,9,Red,187,15,158.95,4,635.8,Cash,Online,Pakistan,High,3.7,High,1
ORD122489,04-10-2026,Nike,Model-894,Lifestyle,Unisex,7,Black,145,5,137.75,4,551.0,Cash,Retail Store,UK,High,4.6,Mid,1
ORD122490,13-02-2021,Nike,Model-868,Basketball,Unisex,11,Black,174,5,165.3,2,330.6,Bank Transfer,Retail Store,UK,Medium,4.3,High,1
ORD122491,17-08-2018,New Balance,Model-182,Running,Women,6,White,161,15,136.85,1,136.85,Card,Retail Store,Germany,High,4.8,Mid,1
ORD122492,21-12-2022,ASICS,Model-866,Running,Unisex,9,Blue,212,30,148.4,4,593.6,Wallet,Retail Store,Pakistan,High,3.0,Mid,1
ORD122493,12-11-2025,New Balance,Model-393,Training,Women,7,White,74,15,62.9,3,188.7,Card,Online,Pakistan,High,4.2,Low,1
ORD122494,01-02-2019,ASICS,Model-556,Running,Men,6,Black,216,10,194.4,2,388.8,Cash,Online,India,High,4.0,High,1
ORD122495,05-09-2022,Reebok,Model-803,Basketball,Men,6,Red,148,5,140.6,2,281.2,Cash,Online,Germany,Medium,4.7,Mid,1
ORD122496,05-11-2026,Puma,Model-186,Lifestyle,Women,9,Black,190,20,152.0,2,304.0,Bank Transfer,Online,USA,High,4.5,High,1
ORD122497,09-11-2021,New Balance,Model-635,Gym,Unisex,11,Grey,121,20,96.8,2,193.6,Wallet,Online,UAE,High,5.0,Mid,1
ORD122498,04-10-2025,New Balance,Model-471,Basketball,Men,10,White,147,10,132.3,1,132.3,Cash,Online,UAE,Medium,4.7,Mid,1
ORD122499,20-09-2019,Nike,Model-199,Training,Men,9,White,80,15,68.0,4,272.0,Cash,Online,Germany,High,4.1,Low,1
ORD122500,26-10-2023,New Balance,Model-900,Training,Unisex,10,Black,206,20,164.8,2,329.6,Card,Online,Pakistan,Low,3.2,High,1
ORD122501,18-12-2021,Adidas,Model-564,Lifestyle,Unisex,11,Red,153,20,122.4,4,489.6,Cash,Retail Store,India,High,3.4,Mid,1
ORD122502,14-11-2021,Reebok,Model-563,Gym,Women,10,Blue,95,20,76.0,2,152.0,Card,Retail Store,UK,Medium,4.7,Mid,1
ORD122503,02-09-2025,Nike,Model-552,Running,Unisex,11,Grey,147,5,139.65,3,418.95,Cash,Online,UK,Low,3.6,Mid,1
ORD122504,05-09-2019,Adidas,Model-668,Gym,Unisex,8,White,168,0,168.0,3,504.0,Bank Transfer,Online,Pakistan,Medium,3.6,High,0
ORD122505,24-03-2021,Nike,Model-325,Running,Men,11,White,145,0,145.0,3,435.0,Card,Retail Store,UAE,High,3.0,Mid,0
ORD122506,30-10-2019,ASICS,Model-486,Training,Unisex,6,Blue,137,15,116.45,3,349.35,Bank Transfer,Online,UAE,High,4.1,Mid,1
ORD122507,19-06-2025,ASICS,Model-166,Gym,Unisex,6,Red,188,0,188.0,1,188.0,Cash,Online,USA,Medium,3.4,High,0
ORD122508,02-02-2018,Nike,Model-325,Basketball,Women,11,Red,118,0,118.0,2,236.0,Bank Transfer,Online,Pakistan,Medium,4.1,Mid,0
ORD122509,01-08-2023,New Balance,Model-803,Basketball,Men,9,Black,68,20,54.4,1,54.4,Bank Transfer,Retail Store,Pakistan,Low,3.4,Low,1
ORD122510,02-07-2021,Nike,Model-371,Basketball,Men,8,Blue,111,10,99.9,1,99.9,Cash,Retail Store,Pakistan,High,3.5,Mid,1
ORD122511,24-09-2019,Adidas,Model-494,Training,Men,10,Red,179,10,161.1,4,644.4,Card,Retail Store,Pakistan,Low,4.5,High,1
ORD122512,09-01-2019,New Balance,Model-654,Training,Women,7,Red,166,5,157.7,4,630.8,Wallet,Retail Store,USA,Low,3.9,High,1
ORD122513,16-12-2024,Adidas,Model-186,Lifestyle,Men,6,Black,87,30,60.9,3,182.7,Card,Retail Store,UAE,Medium,4.2,Low,1
ORD122514,25-03-2021,ASICS,Model-452,Lifestyle,Men,10,White,135,0,135.0,3,405.0,Bank Transfer,Online,USA,Medium,3.1,Mid,0
ORD122515,11-07-2025,Nike,Model-261,Gym,Men,10,Blue,122,5,115.9,3,347.7,Bank Transfer,Retail Store,Germany,Low,4.0,Mid,1
ORD122516,21-10-2024,ASICS,Model-966,Basketball,Unisex,7,Blue,124,30,86.8,1,86.8,Wallet,Online,USA,Low,4.7,Mid,1
ORD122517,09-02-2020,New Balance,Model-992,Training,Unisex,11,Grey,65,5,61.75,4,247.0,Cash,Retail Store,India,Medium,4.5,Low,1
ORD122518,30-07-2026,Reebok,Model-201,Lifestyle,Men,11,White,198,15,168.3,1,168.3,Bank Transfer,Online,Pakistan,High,3.4,High,1
ORD122519,03-03-2019,ASICS,Model-968,Lifestyle,Unisex,7,Grey,201,20,160.8,3,482.4,Wallet,Retail Store,Pakistan,High,3.3,High,1
ORD122520,16-06-2019,Puma,Model-260,Gym,Men,9,Red,87,30,60.9,3,182.7,Cash,Online,India,Low,3.9,Low,1
ORD122521,29-12-2026,Reebok,Model-665,Basketball,Unisex,7,Black,119,20,95.2,4,380.8,Cash,Online,Pakistan,Low,3.8,Mid,1
ORD122522,02-05-2024,Nike,Model-754,Basketball,Unisex,11,Blue,208,0,208.0,3,624.0,Bank Transfer,Retail Store,Pakistan,Low,4.7,High,0
ORD122523,26-03-2020,ASICS,Model-482,Lifestyle,Unisex,9,Red,156,20,124.8,3,374.4,Cash,Retail Store,UK,Low,3.5,Mid,1
ORD122524,30-12-2021,Reebok,Model-154,Lifestyle,Women,10,Grey,94,15,79.9,4,319.6,Bank Transfer,Retail Store,UK,High,4.2,Mid,1
ORD122525,26-12-2020,New Balance,Model-733,Running,Unisex,6,Blue,211,5,200.45,1,200.45,Bank Transfer,Online,Germany,Medium,4.7,High,1
ORD122526,21-05-2019,Puma,Model-711,Lifestyle,Unisex,11,Grey,183,20,146.4,3,439.2,Wallet,Retail Store,India,Low,3.6,Mid,1
ORD122527,26-03-2019,Adidas,Model-248,Gym,Women,8,Black,62,30,43.4,1,43.4,Bank Transfer,Online,USA,Low,3.8,Low,1
ORD122528,22-02-2023,Adidas,Model-503,Running,Women,7,Black,130,5,123.5,1,123.5,Bank Transfer,Online,Pakistan,High,4.9,Mid,1
ORD122529,18-03-2024,New Balance,Model-392,Gym,Unisex,10,Blue,175,30,122.5,4,490.0,Bank Transfer,Retail Store,USA,Low,4.7,Mid,1
ORD122530,31-01-2022,ASICS,Model-260,Training,Unisex,10,Red,207,5,196.65,1,196.65,Wallet,Online,Germany,Low,3.9,High,1
ORD122531,29-06-2023,ASICS,Model-341,Training,Men,7,Red,207,30,144.9,1,144.9,Card,Online,Germany,Medium,4.5,Mid,1
ORD122532,10-04-2023,Nike,Model-900,Gym,Men,11,Blue,192,15,163.2,1,163.2,Bank Transfer,Online,Pakistan,Medium,3.7,High,1
ORD122533,06-02-2019,Nike,Model-102,Lifestyle,Men,10,Black,166,15,141.1,1,141.1,Bank Transfer,Online,UAE,Medium,3.7,Mid,1
ORD122534,06-09-2021,Adidas,Model-597,Gym,Men,10,White,168,0,168.0,2,336.0,Wallet,Retail Store,UAE,Medium,4.5,High,0
ORD122535,05-02-2020,Reebok,Model-262,Gym,Men,11,White,78,5,74.1,1,74.1,Cash,Online,Pakistan,Low,3.7,Low,1
ORD122536,28-11-2026,New Balance,Model-255,Lifestyle,Men,8,Blue,213,5,202.35,2,404.7,Card,Retail Store,UK,High,4.3,High,1
ORD122537,31-01-2025,Adidas,Model-916,Gym,Women,10,White,165,5,156.75,2,313.5,Cash,Retail Store,UK,Low,4.4,High,1
ORD122538,15-08-2019,ASICS,Model-766,Basketball,Unisex,8,Grey,67,15,56.95,2,113.9,Bank Transfer,Retail Store,Germany,High,3.4,Low,1
ORD122539,08-06-2018,Nike,Model-309,Lifestyle,Women,9,Blue,74,15,62.9,2,125.8,Wallet,Online,India,Medium,3.1,Low,1
ORD122540,25-11-2020,ASICS,Model-774,Running,Unisex,8,White,102,0,102.0,2,204.0,Wallet,Retail Store,USA,High,3.5,Mid,0
ORD122541,22-12-2024,Reebok,Model-195,Gym,Unisex,6,Blue,131,10,117.9,4,471.6,Wallet,Retail Store,Pakistan,Low,4.4,Mid,1
ORD122542,22-08-2026,Puma,Model-938,Basketball,Unisex,11,Red,131,0,131.0,1,131.0,Wallet,Retail Store,UAE,Medium,3.2,Mid,0
ORD122543,19-08-2023,New Balance,Model-530,Running,Unisex,6,Blue,204,20,163.2,3,489.6,Bank Transfer,Online,UAE,High,4.0,High,1
ORD122544,09-05-2024,New Balance,Model-850,Running,Men,10,Red,89,15,75.65,1,75.65,Wallet,Retail Store,India,Low,4.9,Mid,1
ORD122545,07-10-2020,Nike,Model-162,Training,Men,7,Black,135,5,128.25,1,128.25,Card,Retail Store,UAE,Medium,4.7,Mid,1
ORD122546,23-11-2019,New Balance,Model-677,Gym,Men,8,Blue,215,30,150.5,1,150.5,Wallet,Retail Store,India,Medium,4.9,High,1
ORD122547,02-02-2025,Puma,Model-622,Training,Men,9,Grey,69,0,69.0,4,276.0,Cash,Online,India,Low,3.2,Low,0
ORD122548,14-07-2019,Puma,Model-446,Running,Women,6,Red,187,20,149.6,3,448.8,Bank Transfer,Retail Store,India,Medium,3.5,Mid,1
ORD122549,22-11-2023,Puma,Model-848,Training,Women,10,Blue,65,20,52.0,1,52.0,Bank Transfer,Online,UAE,High,4.4,Low,1
ORD122550,01-08-2019,Nike,Model-807,Lifestyle,Men,11,Blue,77,30,53.9,4,215.6,Wallet,Online,UAE,High,3.4,Low,1
ORD122551,30-01-2023,ASICS,Model-152,Lifestyle,Unisex,11,Red,186,0,186.0,1,186.0,Cash,Retail Store,Pakistan,Medium,4.9,High,0
ORD122552,01-10-2024,Adidas,Model-734,Basketball,Women,10,Black,108,30,75.6,2,151.2,Bank Transfer,Online,UK,Medium,5.0,Mid,1
ORD122553,30-03-2022,ASICS,Model-196,Training,Men,10,Blue,213,10,191.7,3,575.1,Card,Retail Store,India,Low,4.9,High,1
ORD122554,07-02-2020,New Balance,Model-742,Training,Men,9,Red,71,20,56.8,3,170.4,Card,Online,USA,Low,4.6,Low,1
ORD122555,24-04-2019,Puma,Model-140,Running,Men,11,Black,106,30,74.2,4,296.8,Wallet,Retail Store,UK,High,4.3,Low,1
ORD122556,07-01-2026,Puma,Model-325,Running,Women,7,Blue,203,20,162.4,3,487.2,Wallet,Online,Pakistan,High,4.1,High,1
ORD122557,18-06-2024,New Balance,Model-257,Lifestyle,Women,9,White,133,30,93.1,4,372.4,Card,Online,Pakistan,Medium,3.4,Mid,1
ORD122558,21-06-2025,Adidas,Model-410,Running,Women,10,Red,117,20,93.6,2,187.2,Bank Transfer,Retail Store,USA,Low,3.3,Mid,1
ORD122559,16-12-2018,ASICS,Model-443,Gym,Men,10,White,167,20,133.6,4,534.4,Cash,Online,UK,Medium,3.5,Mid,1
ORD122560,07-07-2024,ASICS,Model-678,Basketball,Men,10,Blue,93,15,79.05,3,237.15,Cash,Online,India,Low,3.6,Mid,1
ORD122561,21-08-2022,Adidas,Model-136,Lifestyle,Unisex,9,Blue,67,5,63.65,1,63.65,Card,Online,USA,High,4.9,Low,1
ORD122562,20-08-2018,New Balance,Model-986,Training,Men,8,Black,95,30,66.5,4,266.0,Wallet,Online,Pakistan,High,4.4,Low,1
ORD122563,12-03-2020,Nike,Model-988,Running,Women,8,Blue,113,20,90.4,1,90.4,Cash,Online,USA,Medium,4.3,Mid,1
ORD122564,27-11-2023,ASICS,Model-551,Lifestyle,Women,6,Blue,181,30,126.7,3,380.1,Bank Transfer,Retail Store,UAE,High,4.0,Mid,1
ORD122565,01-09-2021,Reebok,Model-528,Running,Men,8,Grey,199,0,199.0,3,597.0,Wallet,Online,UAE,High,4.7,High,0
ORD122566,11-04-2022,New Balance,Model-454,Gym,Unisex,11,Blue,101,5,95.95,2,191.9,Bank Transfer,Online,Germany,Medium,4.9,Mid,1
ORD122567,26-07-2020,Nike,Model-813,Gym,Men,9,Grey,91,15,77.35,3,232.05,Bank Transfer,Online,UK,High,4.2,Mid,1
ORD122568,09-08-2022,Puma,Model-563,Lifestyle,Men,10,Blue,170,30,119.0,3,357.0,Cash,Online,India,High,3.5,Mid,1
ORD122569,27-03-2019,Nike,Model-273,Lifestyle,Men,8,Blue,164,0,164.0,2,328.0,Wallet,Retail Store,India,Medium,4.5,High,0
ORD122570,01-02-2025,New Balance,Model-693,Basketball,Men,7,Black,190,20,152.0,2,304.0,Bank Transfer,Online,USA,High,4.2,High,1
ORD122571,03-01-2024,New Balance,Model-859,Gym,Women,8,Grey,63,15,53.55,1,53.55,Card,Online,Pakistan,High,3.9,Low,1
ORD122572,20-11-2023,Nike,Model-933,Running,Women,11,Blue,141,10,126.9,1,126.9,Card,Retail Store,Pakistan,High,4.1,Mid,1
ORD122573,11-07-2026,Nike,Model-347,Gym,Unisex,8,White,202,10,181.8,3,545.4,Wallet,Online,UK,High,3.7,High,1
ORD122574,06-12-2018,New Balance,Model-394,Lifestyle,Unisex,11,Red,112,10,100.8,3,302.4,Bank Transfer,Online,UK,High,4.5,Mid,1
ORD122575,07-09-2023,New Balance,Model-638,Running,Women,8,White,63,10,56.7,3,170.1,Card,Online,Germany,Low,3.8,Low,1
ORD122576,13-10-2024,Puma,Model-501,Running,Unisex,11,Red,197,0,197.0,3,591.0,Wallet,Retail Store,Germany,Medium,3.5,High,0
ORD122577,21-04-2018,Nike,Model-633,Basketball,Unisex,9,Black,185,10,166.5,4,666.0,Wallet,Retail Store,Pakistan,Medium,3.0,High,1
ORD122578,22-09-2023,New Balance,Model-584,Gym,Men,7,White,186,0,186.0,3,558.0,Bank Transfer,Retail Store,UK,High,3.9,High,0
ORD122579,20-09-2025,Nike,Model-616,Training,Women,11,Blue,183,30,128.1,4,512.4,Card,Retail Store,Pakistan,High,3.0,Mid,1
ORD122580,21-02-2020,New Balance,Model-485,Gym,Women,8,Red,138,30,96.6,4,386.4,Card,Retail Store,India,Low,4.1,Mid,1
ORD122581,17-10-2024,New Balance,Model-177,Running,Men,10,Black,95,0,95.0,1,95.0,Bank Transfer,Online,UK,Low,4.4,Mid,0
ORD122582,27-11-2019,ASICS,Model-644,Basketball,Men,11,Grey,130,0,130.0,2,260.0,Bank Transfer,Retail Store,UK,Low,4.1,Mid,0
ORD122583,10-03-2025,Reebok,Model-251,Lifestyle,Men,10,White,135,10,121.5,2,243.0,Cash,Retail Store,Pakistan,High,4.3,Mid,1
ORD122584,25-06-2021,New Balance,Model-320,Lifestyle,Women,9,White,130,15,110.5,4,442.0,Cash,Online,Germany,Low,3.0,Mid,1
ORD122585,24-11-2025,Nike,Model-580,Training,Men,9,Blue,66,20,52.8,4,211.2,Wallet,Online,UAE,High,3.3,Low,1
ORD122586,02-03-2023,Reebok,Model-988,Gym,Unisex,10,Red,160,10,144.0,2,288.0,Card,Retail Store,UAE,Low,5.0,Mid,1
ORD122587,16-04-2021,ASICS,Model-422,Basketball,Women,8,Black,217,30,151.9,2,303.8,Bank Transfer,Online,India,Low,3.8,High,1
ORD122588,08-09-2020,ASICS,Model-947,Running,Men,9,Blue,118,5,112.1,4,448.4,Bank Transfer,Online,India,Medium,4.0,Mid,1
ORD122589,26-05-2019,ASICS,Model-957,Lifestyle,Unisex,6,Red,196,0,196.0,3,588.0,Wallet,Retail Store,UK,Low,4.3,High,0
ORD122590,21-07-2023,New Balance,Model-336,Training,Women,11,Blue,151,20,120.8,1,120.8,Cash,Online,Germany,High,4.2,Mid,1
ORD122591,25-06-2026,Nike,Model-637,Lifestyle,Men,8,Black,67,30,46.9,2,93.8,Bank Transfer,Online,UAE,Medium,3.1,Low,1
ORD122592,25-07-2022,Puma,Model-444,Training,Men,7,Blue,73,20,58.4,3,175.2,Bank Transfer,Retail Store,Pakistan,Low,3.4,Low,1
ORD122593,05-06-2019,Nike,Model-814,Gym,Women,7,Blue,165,20,132.0,2,264.0,Cash,Retail Store,UK,High,4.1,Mid,1
ORD122594,14-08-2022,Adidas,Model-240,Lifestyle,Unisex,9,White,214,20,171.2,2,342.4,Card,Retail Store,Germany,Low,4.1,High,1
ORD122595,27-11-2025,New Balance,Model-284,Basketball,Women,8,Red,85,15,72.25,2,144.5,Card,Online,UK,Low,4.0,Low,1
ORD122596,08-10-2021,Nike,Model-938,Basketball,Women,9,Black,174,15,147.9,1,147.9,Wallet,Online,Pakistan,Medium,4.7,Mid,1
ORD122597,21-07-2019,Reebok,Model-395,Training,Unisex,8,Blue,155,0,155.0,1,155.0,Bank Transfer,Retail Store,UK,Low,3.3,High,0
ORD122598,02-09-2023,ASICS,Model-506,Running,Men,6,Grey,157,30,109.9,2,219.8,Bank Transfer,Online,UAE,Low,4.5,Mid,1
ORD122599,16-01-2019,Reebok,Model-786,Basketball,Men,7,Red,123,20,98.4,3,295.2,Cash,Retail Store,USA,Low,4.8,Mid,1
ORD122600,04-02-2026,Adidas,Model-954,Training,Women,10,Grey,162,10,145.8,3,437.4,Bank Transfer,Retail Store,Germany,Low,3.4,Mid,1
ORD122601,11-02-2018,New Balance,Model-475,Lifestyle,Women,11,Blue,178,15,151.3,4,605.2,Bank Transfer,Online,UK,High,3.5,High,1
ORD122602,13-04-2026,New Balance,Model-985,Training,Women,7,Black,141,30,98.7,4,394.8,Card,Online,UAE,Low,4.8,Mid,1
ORD122603,15-11-2018,Adidas,Model-304,Running,Men,11,Black,183,5,173.85,4,695.4,Bank Transfer,Retail Store,Pakistan,Medium,4.4,High,1
ORD122604,13-05-2024,ASICS,Model-142,Running,Women,6,White,194,0,194.0,1,194.0,Cash,Retail Store,Pakistan,Low,4.8,High,0
ORD122605,29-09-2022,Puma,Model-350,Basketball,Men,8,Blue,198,20,158.4,4,633.6,Card,Retail Store,Germany,Low,3.8,High,1
ORD122606,07-10-2019,Nike,Model-626,Training,Women,8,White,170,20,136.0,3,408.0,Card,Retail Store,UAE,High,3.6,Mid,1
ORD122607,14-03-2026,ASICS,Model-986,Running,Men,6,Black,201,30,140.7,2,281.4,Wallet,Retail Store,UAE,Medium,3.8,Mid,1
ORD122608,19-10-2024,Reebok,Model-771,Basketball,Men,9,Blue,192,5,182.4,4,729.6,Cash,Retail Store,Pakistan,Medium,4.5,High,1
ORD122609,13-06-2019,New Balance,Model-314,Lifestyle,Men,9,Black,75,20,60.0,2,120.0,Wallet,Retail Store,India,Low,4.7,Low,1
ORD122610,09-05-2023,Reebok,Model-856,Basketball,Women,8,Red,112,10,100.8,1,100.8,Bank Transfer,Online,UAE,Low,3.8,Mid,1
ORD122611,18-08-2026,Reebok,Model-294,Running,Women,9,White,153,0,153.0,2,306.0,Wallet,Retail Store,India,Medium,3.8,High,0
ORD122612,15-12-2019,New Balance,Model-826,Gym,Women,7,Black,73,30,51.1,3,153.3,Cash,Online,UK,High,4.9,Low,1
ORD122613,16-07-2024,Puma,Model-426,Lifestyle,Men,11,Blue,99,0,99.0,1,99.0,Cash,Online,India,Low,3.3,Mid,0
ORD122614,06-08-2021,ASICS,Model-526,Running,Men,11,Black,196,5,186.2,4,744.8,Card,Retail Store,India,Medium,3.4,High,1
ORD122615,20-09-2022,ASICS,Model-876,Training,Men,9,White,173,20,138.4,2,276.8,Card,Retail Store,USA,Low,3.8,Mid,1
ORD122616,05-06-2026,ASICS,Model-562,Lifestyle,Men,7,Blue,167,30,116.9,1,116.9,Bank Transfer,Online,USA,Medium,3.6,Mid,1
ORD122617,06-06-2025,New Balance,Model-152,Gym,Men,11,White,130,30,91.0,2,182.0,Cash,Online,UAE,Medium,4.6,Mid,1
ORD122618,24-11-2026,New Balance,Model-234,Lifestyle,Men,11,Red,157,30,109.9,4,439.6,Wallet,Online,India,High,4.7,Mid,1
ORD122619,13-05-2019,Reebok,Model-808,Training,Unisex,6,White,105,30,73.5,2,147.0,Cash,Online,UAE,High,4.8,Low,1
ORD122620,18-09-2020,Adidas,Model-590,Basketball,Women,11,Blue,105,0,105.0,3,315.0,Bank Transfer,Retail Store,India,High,4.4,Mid,0
ORD122621,04-05-2020,Puma,Model-911,Running,Women,9,Blue,77,15,65.45,4,261.8,Bank Transfer,Online,USA,Low,3.6,Low,1
